"","id","total_bill","tip","sex","smoker","day","time","size","bigTip","hugeTip"
"21869",21869,17.26,5.58,"Male","No","Sun","Dinner",3,"big","regular"
"21870",21870,24.55,3.52,"Male","No","Sun","Dinner",4,"small","regular"
"21871",21871,19.77,4.41,"Male","No","Sun","Dinner",4,"small","regular"
"21872",21872,29.85,6.84,"Female","No","Sun","Dinner",5,"big","regular"
"21873",21873,48.17,6.7,"Male","No","Sun","Dinner",6,"big","regular"
"21874",21874,25,4.61,"Female","No","Sun","Dinner",4,"small","regular"
"21875",21875,13.39,3.81,"Female","No","Sun","Dinner",2,"small","regular"
"21876",21876,16.49,4.22,"Male","No","Sun","Dinner",4,"small","regular"
"21877",21877,21.5,6.71,"Male","No","Sun","Dinner",4,"big","regular"
"21878",21878,12.66,4.99,"Male","No","Sun","Dinner",2,"big","regular"
"21879",21879,16.21,4.77,"Female","No","Sun","Dinner",3,"small","regular"
"21880",21880,13.81,3.59,"Male","No","Sun","Dinner",2,"small","regular"
"21881",21881,17.51,5.89,"Female","Yes","Sun","Dinner",2,"big","regular"
"21882",21882,24.52,4.79,"Male","No","Sun","Dinner",3,"small","regular"
"21883",21883,20.76,3.09,"Male","No","Sun","Dinner",2,"small","regular"
"21884",21884,31.71,7.27,"Male","No","Sun","Dinner",4,"big","huge"
"21885",21885,10.59,5.43,"Female","Yes","Sat","Dinner",2,"big","regular"
"21886",21886,10.63,3.19,"Female","Yes","Sat","Dinner",2,"small","regular"
"21887",21887,50.81,10.88,"Male","Yes","Sat","Dinner",3,"big","huge"
"21888",21888,15.81,5.06,"Male","Yes","Sat","Dinner",2,"big","regular"
"21889",21889,7.25,7.78,"Male","Yes","Sun","Dinner",2,"big","huge"
"21890",21890,31.85,4.35,"Male","Yes","Sun","Dinner",2,"small","regular"
"21891",21891,16.82,6.01,"Male","Yes","Sun","Dinner",2,"big","regular"
"21892",21892,32.9,5.77,"Male","Yes","Sun","Dinner",2,"big","regular"
"21893",21893,17.89,3.42,"Male","Yes","Sun","Dinner",2,"small","regular"
"21894",21894,14.48,3.85,"Male","Yes","Sun","Dinner",2,"small","regular"
"21895",21895,9.6,5.76,"Female","Yes","Sun","Dinner",2,"big","regular"
"21896",21896,34.63,4.57,"Male","Yes","Sun","Dinner",2,"small","regular"
"21897",21897,34.65,5.38,"Male","Yes","Sun","Dinner",4,"big","regular"
"21898",21898,23.33,6.57,"Male","Yes","Sun","Dinner",2,"big","regular"
"21899",21899,45.35,4.04,"Male","Yes","Sun","Dinner",3,"small","regular"
"21900",21900,23.17,9.96,"Male","Yes","Sun","Dinner",4,"big","huge"
"21901",21901,40.55,4.42,"Male","Yes","Sun","Dinner",2,"small","regular"
"21902",21902,20.69,7.54,"Male","No","Sun","Dinner",5,"big","huge"
"21903",21903,20.9,5.5,"Female","Yes","Sun","Dinner",3,"big","regular"
"21904",21904,30.46,2.18,"Male","Yes","Sun","Dinner",5,"small","regular"
"21905",21905,18.15,7.21,"Female","Yes","Sun","Dinner",3,"big","regular"
"21906",21906,23.1,5.88,"Male","Yes","Sun","Dinner",3,"big","regular"
"21907",21907,15.69,3.35,"Male","Yes","Sun","Dinner",2,"small","regular"
"21908",21908,19.81,5.75,"Female","Yes","Thur","Lunch",2,"big","regular"
"21909",21909,28.44,4.55,"Male","Yes","Thur","Lunch",2,"small","regular"
"21910",21910,15.48,3.23,"Male","Yes","Thur","Lunch",2,"small","regular"
"21911",21911,16.58,5.91,"Male","Yes","Thur","Lunch",2,"big","regular"
"21912",21912,7.56,3.97,"Male","No","Thur","Lunch",2,"small","regular"
"21913",21913,10.34,4.47,"Male","Yes","Thur","Lunch",2,"small","regular"
"21914",21914,43.11,9.31,"Female","Yes","Thur","Lunch",4,"big","huge"
"21915",21915,13,1.93,"Female","Yes","Thur","Lunch",2,"small","regular"
"21916",21916,13.51,2.89,"Male","Yes","Thur","Lunch",2,"small","regular"
"21917",21917,18.71,7.14,"Male","Yes","Thur","Lunch",3,"big","regular"
"21918",21918,12.74,3.41,"Female","Yes","Thur","Lunch",2,"small","regular"
"21919",21919,13,3.65,"Female","Yes","Thur","Lunch",2,"small","regular"
"21920",21920,16.4,4.69,"Female","Yes","Thur","Lunch",2,"small","regular"
"21921",21921,20.53,7.44,"Male","Yes","Thur","Lunch",4,"big","huge"
"21922",21922,16.47,4.32,"Female","Yes","Thur","Lunch",3,"small","regular"
"21923",21923,26.59,5.66,"Male","Yes","Sat","Dinner",3,"big","regular"
"21924",21924,38.73,6.48,"Male","Yes","Sat","Dinner",4,"big","regular"
"21925",21925,24.27,4.58,"Male","Yes","Sat","Dinner",2,"small","regular"
"21926",21926,12.76,4.36,"Female","Yes","Sat","Dinner",2,"small","regular"
"21927",21927,30.06,4.74,"Male","Yes","Sat","Dinner",3,"small","regular"
"21928",21928,25.89,6.78,"Male","Yes","Sat","Dinner",4,"big","regular"
"21929",21929,48.33,11.68,"Male","No","Sat","Dinner",4,"big","huge"
"21930",21930,13.27,4.99,"Female","Yes","Sat","Dinner",2,"big","regular"
"21931",21931,28.17,8.07,"Female","Yes","Sat","Dinner",3,"big","huge"
"21932",21932,12.9,3.82,"Female","Yes","Sat","Dinner",2,"small","regular"
"21933",21933,28.15,4.52,"Male","Yes","Sat","Dinner",5,"small","regular"
"21934",21934,11.59,4.25,"Male","Yes","Sat","Dinner",2,"small","regular"
"21935",21935,7.74,2.57,"Male","Yes","Sat","Dinner",2,"small","regular"
"21936",21936,30.14,5.66,"Female","Yes","Sat","Dinner",4,"big","regular"
"21937",21937,12.16,4.99,"Male","Yes","Fri","Lunch",2,"big","regular"
"21938",21938,13.42,5.36,"Female","Yes","Fri","Lunch",2,"big","regular"
"21939",21939,8.58,4.25,"Male","Yes","Fri","Lunch",1,"small","regular"
"21940",21940,15.98,4.97,"Female","No","Fri","Lunch",3,"big","regular"
"21941",21941,13.42,4.62,"Male","Yes","Fri","Lunch",2,"small","regular"
"21942",21942,16.27,4.71,"Female","Yes","Fri","Lunch",2,"small","regular"
"21943",21943,10.09,4.92,"Female","Yes","Fri","Lunch",2,"small","regular"
"21944",21944,20.45,5.21,"Male","No","Sat","Dinner",4,"big","regular"
"21945",21945,13.28,5.29,"Male","No","Sat","Dinner",2,"big","regular"
"21946",21946,22.12,5.62,"Female","Yes","Sat","Dinner",2,"big","regular"
"21947",21947,24.01,4.77,"Male","Yes","Sat","Dinner",4,"small","regular"
"21948",21948,15.69,5.55,"Male","Yes","Sat","Dinner",3,"big","regular"
"21949",21949,11.61,5.49,"Male","No","Sat","Dinner",2,"big","regular"
"21950",21950,10.77,3.06,"Male","No","Sat","Dinner",2,"small","regular"
"21951",21951,15.53,6.7,"Male","Yes","Sat","Dinner",2,"big","regular"
"21952",21952,10.07,4.09,"Male","No","Sat","Dinner",2,"small","regular"
"21953",21953,12.6,3.18,"Male","Yes","Sat","Dinner",2,"small","regular"
"21954",21954,32.83,1.97,"Male","Yes","Sat","Dinner",2,"small","regular"
"21955",21955,35.83,8.37,"Female","No","Sat","Dinner",3,"big","huge"
"21956",21956,29.03,8.77,"Male","No","Sat","Dinner",3,"big","huge"
"21957",21957,27.18,4.94,"Female","Yes","Sat","Dinner",2,"big","regular"
"21958",21958,22.67,3.77,"Male","Yes","Sat","Dinner",2,"small","regular"
"21959",21959,17.82,5.35,"Male","No","Sat","Dinner",2,"big","regular"
"21960",21960,18.78,4.95,"Female","No","Thur","Dinner",2,"big","regular"
"21961",21961,16.99,2,"Female","No","Sun","Dinner",2,"small","regular"
"21962",21962,10.34,2.94,"Male","No","Sun","Dinner",3,"small","regular"
"21963",21963,21.01,4.48,"Male","No","Sun","Dinner",3,"small","regular"
"21964",21964,23.68,3.88,"Male","No","Sun","Dinner",2,"small","regular"
"21965",21965,24.59,7.46,"Female","No","Sun","Dinner",4,"big","huge"
"21966",21966,25.29,7.36,"Male","No","Sun","Dinner",4,"big","huge"
"21967",21967,8.77,4.78,"Male","No","Sun","Dinner",2,"small","regular"
"21968",21968,26.88,3.66,"Male","No","Sun","Dinner",4,"small","regular"
"21969",21969,15.04,4.99,"Male","No","Sun","Dinner",2,"big","regular"
"21970",21970,14.78,5.93,"Male","No","Sun","Dinner",2,"big","regular"
"21971",21971,10.27,3.57,"Male","No","Sun","Dinner",2,"small","regular"
"21972",21972,35.26,9.48,"Female","No","Sun","Dinner",4,"big","huge"
"21973",21973,15.42,4.07,"Male","No","Sun","Dinner",2,"small","regular"
"21974",21974,18.43,5.48,"Male","No","Sun","Dinner",4,"big","regular"
"21975",21975,14.83,4.59,"Female","No","Sun","Dinner",2,"small","regular"
"21976",21976,21.58,4.95,"Male","No","Sun","Dinner",2,"big","regular"
"21977",21977,10.33,6.47,"Female","No","Sun","Dinner",3,"big","regular"
"21978",21978,16.29,4.89,"Male","No","Sun","Dinner",3,"small","regular"
"21979",21979,16.97,6.74,"Female","No","Sun","Dinner",3,"big","regular"
"21980",21980,20.65,4.72,"Male","No","Sat","Dinner",3,"small","regular"
"21981",21981,17.92,3.11,"Male","No","Sat","Dinner",2,"small","regular"
"21982",21982,20.29,5.67,"Female","No","Sat","Dinner",2,"big","regular"
"21983",21983,15.77,5.31,"Female","No","Sat","Dinner",2,"big","regular"
"21984",21984,39.42,9.94,"Male","No","Sat","Dinner",4,"big","huge"
"21985",21985,19.82,5.19,"Male","No","Sat","Dinner",2,"big","regular"
"21986",21986,17.81,4.24,"Male","No","Sat","Dinner",4,"small","regular"
"21987",21987,13.37,4.18,"Male","No","Sat","Dinner",2,"small","regular"
"21988",21988,12.69,4.33,"Male","No","Sat","Dinner",2,"small","regular"
"21989",21989,21.7,5.55,"Male","No","Sat","Dinner",2,"big","regular"
"21990",21990,19.65,4.06,"Female","No","Sat","Dinner",2,"small","regular"
"21991",21991,9.55,3.97,"Male","No","Sat","Dinner",2,"small","regular"
"21992",21992,18.35,3.68,"Male","No","Sat","Dinner",4,"small","regular"
"21993",21993,15.06,5.08,"Female","No","Sat","Dinner",2,"big","regular"
"21994",21994,20.69,4.66,"Female","No","Sat","Dinner",4,"small","regular"
"21995",21995,17.78,5.05,"Male","No","Sat","Dinner",2,"big","regular"
"21996",21996,24.06,5.33,"Male","No","Sat","Dinner",3,"big","regular"
"21997",21997,16.31,4.62,"Male","No","Sat","Dinner",3,"small","regular"
"21998",21998,16.93,4.24,"Female","No","Sat","Dinner",3,"small","regular"
"21999",21999,18.69,3.69,"Male","No","Sat","Dinner",3,"small","regular"
"22000",22000,31.27,5.79,"Male","No","Sat","Dinner",3,"big","regular"
"22001",22001,16.04,3.89,"Male","No","Sat","Dinner",3,"small","regular"
"22002",22002,17.46,4.14,"Male","No","Sun","Dinner",2,"small","regular"
"22003",22003,13.94,4.69,"Male","No","Sun","Dinner",2,"small","regular"
"22004",22004,9.68,4.47,"Male","No","Sun","Dinner",2,"small","regular"
"22005",22005,30.4,7.55,"Male","No","Sun","Dinner",4,"big","huge"
"22006",22006,18.29,5.03,"Male","No","Sun","Dinner",2,"big","regular"
"22007",22007,22.23,8.04,"Male","No","Sun","Dinner",2,"big","huge"
"22008",22008,32.4,9.24,"Male","No","Sun","Dinner",4,"big","huge"
"22009",22009,28.55,3.72,"Male","No","Sun","Dinner",3,"small","regular"
"22010",22010,18.04,6.36,"Male","No","Sun","Dinner",2,"big","regular"
"22011",22011,12.54,3.98,"Male","No","Sun","Dinner",2,"small","regular"
"22012",22012,10.29,6.01,"Female","No","Sun","Dinner",2,"big","regular"
"22013",22013,34.81,7.62,"Female","No","Sun","Dinner",4,"big","huge"
"22014",22014,9.94,3.27,"Male","No","Sun","Dinner",2,"small","regular"
"22015",22015,25.56,5.77,"Male","No","Sun","Dinner",4,"big","regular"
"22016",22016,19.49,4.73,"Male","No","Sun","Dinner",2,"small","regular"
"22017",22017,38.01,5.97,"Male","Yes","Sat","Dinner",4,"big","regular"
"22018",22018,26.41,2.93,"Female","No","Sat","Dinner",2,"small","regular"
"22019",22019,11.24,3.63,"Male","Yes","Sat","Dinner",2,"small","regular"
"22020",22020,48.27,8.95,"Male","No","Sat","Dinner",4,"big","huge"
"22021",22021,20.29,2.51,"Male","Yes","Sat","Dinner",2,"small","regular"
"22022",22022,13.81,2.22,"Male","Yes","Sat","Dinner",2,"small","regular"
"22023",22023,11.02,2.7,"Male","Yes","Sat","Dinner",2,"small","regular"
"22024",22024,18.29,3.85,"Male","Yes","Sat","Dinner",4,"small","regular"
"22025",22025,17.59,4.57,"Male","No","Sat","Dinner",3,"small","regular"
"22026",22026,20.08,4.93,"Male","No","Sat","Dinner",3,"small","regular"
"22027",22027,16.45,4.13,"Female","No","Sat","Dinner",2,"small","regular"
"22028",22028,3.07,2.54,"Female","Yes","Sat","Dinner",1,"small","regular"
"22029",22029,20.23,3.09,"Male","No","Sat","Dinner",2,"small","regular"
"22030",22030,15.01,4.28,"Male","Yes","Sat","Dinner",2,"small","regular"
"22031",22031,12.02,5.25,"Male","No","Sat","Dinner",2,"big","regular"
"22032",22032,17.07,5.28,"Female","No","Sat","Dinner",3,"big","regular"
"22033",22033,26.86,5.52,"Female","Yes","Sat","Dinner",2,"big","regular"
"22034",22034,25.28,6.06,"Female","Yes","Sat","Dinner",2,"big","regular"
"22035",22035,14.73,4.55,"Female","No","Sat","Dinner",2,"small","regular"
"22036",22036,10.51,3.25,"Male","No","Sat","Dinner",2,"small","regular"
"22037",22037,17.92,3.6,"Male","Yes","Sat","Dinner",2,"small","regular"
"22038",22038,27.2,5.56,"Male","No","Thur","Lunch",4,"big","regular"
"22039",22039,22.76,4.78,"Male","No","Thur","Lunch",2,"small","regular"
"22040",22040,17.29,5.03,"Male","No","Thur","Lunch",2,"big","regular"
"22041",22041,19.44,6.05,"Male","Yes","Thur","Lunch",2,"big","regular"
"22042",22042,16.66,8.29,"Male","No","Thur","Lunch",2,"big","huge"
"22043",22043,10.07,4.93,"Female","No","Thur","Lunch",1,"small","regular"
"22044",22044,32.68,6.5,"Male","Yes","Thur","Lunch",2,"big","regular"
"22045",22045,15.98,3.56,"Male","No","Thur","Lunch",2,"small","regular"
"22046",22046,34.83,7.16,"Female","No","Thur","Lunch",4,"big","regular"
"22047",22047,13.03,3.39,"Male","No","Thur","Lunch",2,"small","regular"
"22048",22048,18.28,7.34,"Male","No","Thur","Lunch",2,"big","huge"
"22049",22049,24.71,9.11,"Male","No","Thur","Lunch",2,"big","huge"
"22050",22050,21.16,4.11,"Male","No","Thur","Lunch",2,"small","regular"
"22051",22051,28.97,4.78,"Male","Yes","Fri","Dinner",2,"small","regular"
"22052",22052,22.49,5.1,"Male","No","Fri","Dinner",2,"big","regular"
"22053",22053,5.75,2.19,"Female","Yes","Fri","Dinner",2,"small","regular"
"22054",22054,16.32,9.03,"Female","Yes","Fri","Dinner",2,"big","huge"
"22055",22055,22.75,4.63,"Female","No","Fri","Dinner",2,"small","regular"
"22056",22056,40.17,5.92,"Male","Yes","Fri","Dinner",4,"big","regular"
"22057",22057,27.28,5.53,"Male","Yes","Fri","Dinner",2,"big","regular"
"22058",22058,12.03,2.93,"Male","Yes","Fri","Dinner",2,"small","regular"
"22059",22059,21.01,5.96,"Male","Yes","Fri","Dinner",2,"big","regular"
"22060",22060,12.46,2.73,"Male","No","Fri","Dinner",2,"small","regular"
"22061",22061,11.35,3.12,"Female","Yes","Fri","Dinner",2,"small","regular"
"22062",22062,15.38,4.25,"Female","Yes","Fri","Dinner",2,"small","regular"
"22063",22063,44.3,4.25,"Female","Yes","Sat","Dinner",3,"small","regular"
"22064",22064,22.42,7.56,"Female","Yes","Sat","Dinner",2,"big","huge"
"22065",22065,20.92,7.07,"Female","No","Sat","Dinner",2,"big","regular"
"22066",22066,15.36,4.86,"Male","Yes","Sat","Dinner",2,"small","regular"
"22067",22067,20.49,6.61,"Male","Yes","Sat","Dinner",2,"big","regular"
"22068",22068,25.21,6.95,"Male","Yes","Sat","Dinner",2,"big","regular"
"22069",22069,18.24,5.84,"Male","No","Sat","Dinner",2,"big","regular"
"22070",22070,14.31,6.66,"Female","Yes","Sat","Dinner",2,"big","regular"
"22071",22071,14,5.06,"Male","No","Sat","Dinner",2,"big","regular"
"22072",22072,7.25,2.9,"Female","No","Sat","Dinner",1,"small","regular"
"22073",22073,38.07,6.11,"Male","No","Sun","Dinner",3,"big","regular"
"22074",22074,23.95,3.49,"Male","No","Sun","Dinner",2,"small","regular"
"22075",22075,25.71,3.63,"Female","No","Sun","Dinner",3,"small","regular"
"22076",22076,17.31,6.75,"Female","No","Sun","Dinner",2,"big","regular"
"22077",22077,29.93,6.45,"Male","No","Sun","Dinner",4,"big","regular"
"22078",22078,10.65,3.18,"Female","No","Thur","Lunch",2,"small","regular"
"22079",22079,12.43,4.05,"Female","No","Thur","Lunch",2,"small","regular"
"22080",22080,24.08,5.36,"Female","No","Thur","Lunch",4,"big","regular"
"22081",22081,11.69,3.18,"Male","No","Thur","Lunch",2,"small","regular"
"22082",22082,13.42,2.72,"Female","No","Thur","Lunch",2,"small","regular"
"22083",22083,14.26,4.65,"Male","No","Thur","Lunch",2,"small","regular"
"22084",22084,15.95,3.45,"Male","No","Thur","Lunch",2,"small","regular"
"22085",22085,12.48,4.33,"Female","No","Thur","Lunch",2,"small","regular"
"22086",22086,29.8,5.24,"Female","No","Thur","Lunch",6,"big","regular"
"22087",22087,8.52,3.17,"Male","No","Thur","Lunch",2,"small","regular"
"22088",22088,14.52,3.2,"Female","No","Thur","Lunch",2,"small","regular"
"22089",22089,11.38,4.43,"Female","No","Thur","Lunch",2,"small","regular"
"22090",22090,22.82,5.5,"Male","No","Thur","Lunch",3,"big","regular"
"22091",22091,19.08,4.14,"Male","No","Thur","Lunch",2,"small","regular"
"22092",22092,20.27,5.39,"Female","No","Thur","Lunch",2,"big","regular"
"22093",22093,11.17,2.35,"Female","No","Thur","Lunch",2,"small","regular"
"22094",22094,12.26,2.21,"Female","No","Thur","Lunch",2,"small","regular"
"22095",22095,18.26,4.07,"Female","No","Thur","Lunch",2,"small","regular"
"22096",22096,8.51,3.03,"Female","No","Thur","Lunch",2,"small","regular"
"22097",22097,10.33,3.5,"Female","No","Thur","Lunch",2,"small","regular"
"22098",22098,14.15,3.71,"Female","No","Thur","Lunch",2,"small","regular"
"22099",22099,16,3.28,"Male","Yes","Thur","Lunch",2,"small","regular"
"22100",22100,13.16,4.51,"Female","No","Thur","Lunch",2,"small","regular"
"22101",22101,17.47,4.73,"Female","No","Thur","Lunch",2,"small","regular"
"22102",22102,34.3,9.09,"Male","No","Thur","Lunch",6,"big","huge"
"22103",22103,41.19,7.61,"Male","No","Thur","Lunch",5,"big","huge"
"22104",22104,27.05,7.28,"Female","No","Thur","Lunch",6,"big","huge"
"22105",22105,16.43,5.77,"Female","No","Thur","Lunch",2,"big","regular"
"22106",22106,8.35,4.63,"Female","No","Thur","Lunch",2,"small","regular"
"22107",22107,18.64,3.92,"Female","No","Thur","Lunch",3,"small","regular"
"22108",22108,11.87,3.92,"Female","No","Thur","Lunch",2,"small","regular"
"22109",22109,9.78,3.1,"Male","No","Thur","Lunch",2,"small","regular"
"22110",22110,7.51,3.29,"Male","No","Thur","Lunch",2,"small","regular"
"22111",22111,14.07,5.34,"Male","No","Sun","Dinner",2,"big","regular"
"22112",22112,13.13,5.35,"Male","No","Sun","Dinner",2,"big","regular"
"22113",22113,17.26,5.57,"Male","No","Sun","Dinner",3,"big","regular"
"22114",22114,24.55,3.62,"Male","No","Sun","Dinner",4,"small","regular"
"22115",22115,19.77,3.65,"Male","No","Sun","Dinner",4,"small","regular"
"22116",22116,29.85,5.68,"Female","No","Sun","Dinner",5,"big","regular"
"22117",22117,48.17,7.72,"Male","No","Sun","Dinner",6,"big","huge"
"22118",22118,25,5.4,"Female","No","Sun","Dinner",4,"big","regular"
"22119",22119,13.39,4.58,"Female","No","Sun","Dinner",2,"small","regular"
"22120",22120,16.49,3.12,"Male","No","Sun","Dinner",4,"small","regular"
"22121",22121,21.5,6.74,"Male","No","Sun","Dinner",4,"big","regular"
"22122",22122,12.66,4.43,"Male","No","Sun","Dinner",2,"small","regular"
"22123",22123,16.21,4.65,"Female","No","Sun","Dinner",3,"small","regular"
"22124",22124,13.81,4.22,"Male","No","Sun","Dinner",2,"small","regular"
"22125",22125,17.51,5.6,"Female","Yes","Sun","Dinner",2,"big","regular"
"22126",22126,24.52,5.73,"Male","No","Sun","Dinner",3,"big","regular"
"22127",22127,20.76,4.29,"Male","No","Sun","Dinner",2,"small","regular"
"22128",22128,31.71,6.8,"Male","No","Sun","Dinner",4,"big","regular"
"22129",22129,10.59,5.21,"Female","Yes","Sat","Dinner",2,"big","regular"
"22130",22130,10.63,5.53,"Female","Yes","Sat","Dinner",2,"big","regular"
"22131",22131,50.81,13.22,"Male","Yes","Sat","Dinner",3,"big","huge"
"22132",22132,15.81,6.65,"Male","Yes","Sat","Dinner",2,"big","regular"
"22133",22133,7.25,7.48,"Male","Yes","Sun","Dinner",2,"big","huge"
"22134",22134,31.85,6.12,"Male","Yes","Sun","Dinner",2,"big","regular"
"22135",22135,16.82,6.95,"Male","Yes","Sun","Dinner",2,"big","regular"
"22136",22136,32.9,5.2,"Male","Yes","Sun","Dinner",2,"big","regular"
"22137",22137,17.89,4.17,"Male","Yes","Sun","Dinner",2,"small","regular"
"22138",22138,14.48,4.31,"Male","Yes","Sun","Dinner",2,"small","regular"
"22139",22139,9.6,5.29,"Female","Yes","Sun","Dinner",2,"big","regular"
"22140",22140,34.63,5.71,"Male","Yes","Sun","Dinner",2,"big","regular"
"22141",22141,34.65,4.36,"Male","Yes","Sun","Dinner",4,"small","regular"
"22142",22142,23.33,8.31,"Male","Yes","Sun","Dinner",2,"big","huge"
"22143",22143,45.35,4.89,"Male","Yes","Sun","Dinner",3,"small","regular"
"22144",22144,23.17,8.18,"Male","Yes","Sun","Dinner",4,"big","huge"
"22145",22145,40.55,3.67,"Male","Yes","Sun","Dinner",2,"small","regular"
"22146",22146,20.69,7.29,"Male","No","Sun","Dinner",5,"big","huge"
"22147",22147,20.9,6.96,"Female","Yes","Sun","Dinner",3,"big","regular"
"22148",22148,30.46,3.58,"Male","Yes","Sun","Dinner",5,"small","regular"
"22149",22149,18.15,5.46,"Female","Yes","Sun","Dinner",3,"big","regular"
"22150",22150,23.1,5.83,"Male","Yes","Sun","Dinner",3,"big","regular"
"22151",22151,15.69,2.96,"Male","Yes","Sun","Dinner",2,"small","regular"
"22152",22152,19.81,6.3,"Female","Yes","Thur","Lunch",2,"big","regular"
"22153",22153,28.44,4.53,"Male","Yes","Thur","Lunch",2,"small","regular"
"22154",22154,15.48,2.97,"Male","Yes","Thur","Lunch",2,"small","regular"
"22155",22155,16.58,5.84,"Male","Yes","Thur","Lunch",2,"big","regular"
"22156",22156,7.56,2.3,"Male","No","Thur","Lunch",2,"small","regular"
"22157",22157,10.34,3.63,"Male","Yes","Thur","Lunch",2,"small","regular"
"22158",22158,43.11,7.59,"Female","Yes","Thur","Lunch",4,"big","huge"
"22159",22159,13,4,"Female","Yes","Thur","Lunch",2,"small","regular"
"22160",22160,13.51,4.04,"Male","Yes","Thur","Lunch",2,"small","regular"
"22161",22161,18.71,5.94,"Male","Yes","Thur","Lunch",3,"big","regular"
"22162",22162,12.74,3.21,"Female","Yes","Thur","Lunch",2,"small","regular"
"22163",22163,13,3.22,"Female","Yes","Thur","Lunch",2,"small","regular"
"22164",22164,16.4,5.33,"Female","Yes","Thur","Lunch",2,"big","regular"
"22165",22165,20.53,6.63,"Male","Yes","Thur","Lunch",4,"big","regular"
"22166",22166,16.47,5.61,"Female","Yes","Thur","Lunch",3,"big","regular"
"22167",22167,26.59,6.47,"Male","Yes","Sat","Dinner",3,"big","regular"
"22168",22168,38.73,6.79,"Male","Yes","Sat","Dinner",4,"big","regular"
"22169",22169,24.27,2.58,"Male","Yes","Sat","Dinner",2,"small","regular"
"22170",22170,12.76,5.72,"Female","Yes","Sat","Dinner",2,"big","regular"
"22171",22171,30.06,2.79,"Male","Yes","Sat","Dinner",3,"small","regular"
"22172",22172,25.89,6.57,"Male","Yes","Sat","Dinner",4,"big","regular"
"22173",22173,48.33,10.68,"Male","No","Sat","Dinner",4,"big","huge"
"22174",22174,13.27,4.12,"Female","Yes","Sat","Dinner",2,"small","regular"
"22175",22175,28.17,7.96,"Female","Yes","Sat","Dinner",3,"big","huge"
"22176",22176,12.9,4.99,"Female","Yes","Sat","Dinner",2,"big","regular"
"22177",22177,28.15,4.69,"Male","Yes","Sat","Dinner",5,"small","regular"
"22178",22178,11.59,3.96,"Male","Yes","Sat","Dinner",2,"small","regular"
"22179",22179,7.74,2.52,"Male","Yes","Sat","Dinner",2,"small","regular"
"22180",22180,30.14,5.69,"Female","Yes","Sat","Dinner",4,"big","regular"
"22181",22181,12.16,5.07,"Male","Yes","Fri","Lunch",2,"big","regular"
"22182",22182,13.42,5.69,"Female","Yes","Fri","Lunch",2,"big","regular"
"22183",22183,8.58,2.7,"Male","Yes","Fri","Lunch",1,"small","regular"
"22184",22184,15.98,4.98,"Female","No","Fri","Lunch",3,"big","regular"
"22185",22185,13.42,3.73,"Male","Yes","Fri","Lunch",2,"small","regular"
"22186",22186,16.27,5.22,"Female","Yes","Fri","Lunch",2,"big","regular"
"22187",22187,10.09,3.26,"Female","Yes","Fri","Lunch",2,"small","regular"
"22188",22188,20.45,7.1,"Male","No","Sat","Dinner",4,"big","regular"
"22189",22189,13.28,5.1,"Male","No","Sat","Dinner",2,"big","regular"
"22190",22190,22.12,7.05,"Female","Yes","Sat","Dinner",2,"big","regular"
"22191",22191,24.01,6.44,"Male","Yes","Sat","Dinner",4,"big","regular"
"22192",22192,15.69,6.18,"Male","Yes","Sat","Dinner",3,"big","regular"
"22193",22193,11.61,4.11,"Male","No","Sat","Dinner",2,"small","regular"
"22194",22194,10.77,2.03,"Male","No","Sat","Dinner",2,"small","regular"
"22195",22195,15.53,4.98,"Male","Yes","Sat","Dinner",2,"big","regular"
"22196",22196,10.07,2.29,"Male","No","Sat","Dinner",2,"small","regular"
"22197",22197,12.6,3.78,"Male","Yes","Sat","Dinner",2,"small","regular"
"22198",22198,32.83,3.03,"Male","Yes","Sat","Dinner",2,"small","regular"
"22199",22199,35.83,5.24,"Female","No","Sat","Dinner",3,"big","regular"
"22200",22200,29.03,6.43,"Male","No","Sat","Dinner",3,"big","regular"
"22201",22201,27.18,4.57,"Female","Yes","Sat","Dinner",2,"small","regular"
"22202",22202,22.67,3.99,"Male","Yes","Sat","Dinner",2,"small","regular"
"22203",22203,17.82,3.03,"Male","No","Sat","Dinner",2,"small","regular"
"22204",22204,18.78,6.56,"Female","No","Thur","Dinner",2,"big","regular"
"22205",22205,16.99,0.97,"Female","No","Sun","Dinner",2,"small","regular"
"22206",22206,10.34,3.79,"Male","No","Sun","Dinner",3,"small","regular"
"22207",22207,21.01,5.78,"Male","No","Sun","Dinner",3,"big","regular"
"22208",22208,23.68,5.94,"Male","No","Sun","Dinner",2,"big","regular"
"22209",22209,24.59,4.71,"Female","No","Sun","Dinner",4,"small","regular"
"22210",22210,25.29,6.3,"Male","No","Sun","Dinner",4,"big","regular"
"22211",22211,8.77,3.67,"Male","No","Sun","Dinner",2,"small","regular"
"22212",22212,26.88,4,"Male","No","Sun","Dinner",4,"small","regular"
"22213",22213,15.04,3.32,"Male","No","Sun","Dinner",2,"small","regular"
"22214",22214,14.78,4.26,"Male","No","Sun","Dinner",2,"small","regular"
"22215",22215,10.27,3.65,"Male","No","Sun","Dinner",2,"small","regular"
"22216",22216,35.26,8.59,"Female","No","Sun","Dinner",4,"big","huge"
"22217",22217,15.42,5.81,"Male","No","Sun","Dinner",2,"big","regular"
"22218",22218,18.43,4.54,"Male","No","Sun","Dinner",4,"small","regular"
